"id","item","code","name","segment","ncms"
"cest_2106900","69","21.069.00","Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de CRT (tubo de raios catódicos)","19","85287"
"cest_2107000","70","21.070.00","Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de LCD (Display de Cristal Líquido)","19","85287"
"cest_2107100","71","21.071.00","Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de Plasma","19","85287"
"cest_2107200","72","21.072.00","Outros aparelhos receptores de televisão não dotados de monitores ou display de vídeo","19","85287"
"cest_2107300","73","21.073.00","Outros aparelhos receptores de televisão não relacionados nos CEST 21.069.00, 21.070.00, 21.071.00 e 21.072.00","19","85287"
"cest_2107400","74","21.074.00","Câmeras fotográficas dos tipos utilizadas para preparação de clichês ou cilindros de impressão","19","900659"
"cest_2107500","75","21.075.00","Câmeras fotográficas para filmes de revelação e copiagem instantâneas","19","90064000"
"cest_2107600","76","21.076.00","Aparelhos de diatermia","19","90189050"
"cest_2107700","77","21.077.00","Aparelhos de massagem","19","90191000"
"cest_2107800","78","21.078.00","Reguladores de voltagem eletrônicos","19","90328911"
"cest_2107900","79","21.079.00","Consoles e máquinas de jogos de vídeo, exceto os classificados na subposição 9504.30","19","95045000"
"cest_2108000","80","21.080.00","Multiplexadores e concentradores","19","8517621"
"cest_2108100","81","21.081.00","Centrais automáticas privadas, de capacidade inferior ou igual a 25 ramais","19","85176229"
"cest_2108200","82","21.082.00","Outros aparelhos para comutação","19","85176239"
"cest_2108300","83","21.083.00","Roteadores digitais, em redes com ou sem fio","19","8517624"
"cest_2108400","84","21.084.00","Aparelhos emissores com receptor incorporado de tecnologia celular","19","85176262"
"cest_2108500","85","21.085.00","Outros aparelhos de recepção, conversão e transmissão ou regeneração de voz, imagens ou outros dados, incluindo os aparelhos de comutação e roteamento","19","8517629"
"cest_2108600","86","21.086.00","Antenas próprias para telefones celulares portáteis, exceto as telescópicas","19","85177110"
"cest_2108700","87","21.087.00","Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, e suas partes","19","821490,8510"
"cest_2108800","88","21.088.00","Ventiladores, exceto os de uso agrícola e do CEST 21.088.01","19","84145"
"cest_2108801","88.1","21.088.01","Microventiladores com área de carcaça inferior a 90 cm²","19","84145910"
"cest_2108900","89","21.089.00","Ventiladores de uso agrícola","19","84145990"
"cest_2109000","90","21.090.00","Coifas com dimensão horizontal máxima não superior a 120 cm","19","84146000"
"cest_2109100","91","21.091.00","Partes de ventiladores ou coifas aspirantes","19","84149020"
"cest_2109200","92","21.092.00","Máquinas e aparelhos de ar condicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente","19","841510,84158"
"cest_2109300","93","21.093.00","Aparelhos de ar-condicionado tipo Split System (sistema com elementos separados) com unidade externa e interna","19","84151011"
"cest_2109400","94","21.094.00","Aparelhos de ar-condicionado com capacidade inferior ou igual a 30.000 frigorias/hora","19","84151019"
"cest_2109500","95","21.095.00","Aparelhos de ar-condicionado com capacidade acima de 30.000 frigorias/hora","19","84151090"
"cest_2109600","96","21.096.00","Unidades evaporadoras (internas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora","19","84159010"
"cest_2109700","97","21.097.00","Unidades condensadoras (externas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora","19","84159020"
"cest_2109800","98","21.098.00","Aparelhos elétricos para filtrar ou depurar água (purificadores de água refrigerados), exceto os itens classificados no CEST 21.098.01","19","84212100"
"cest_2109801","98.1","21.098.01","Outros aparelhos elétricos para filtrar ou depurar água","19","84212100"
"cest_2109900","99","21.099.00","Lavadora de alta pressão e suas partes","19","84243010,84243090,84249090"
"cest_2110000","100","21.100.00","Furadeiras elétricas","19","84672100"
"cest_2110100","101","21.101.00","Aparelhos elétricos para aquecimento de ambientes","19","85162"
"cest_2110200","102","21.102.00","Secadores de cabelo","19","85163100"
"cest_2110300","103","21.103.00","Outros aparelhos para arranjos do cabelo","19","85163200"
"cest_2110400","104","21.104.00","Aparelhos receptores para radiodifusão, mesmo combinados num mesmo invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, exceto os classificados na posição 8527.1, 8527.2 e 8527.9 que sejam de uso automotivo","19","8527"
"cest_2110500","105","21.105.00","Climatizadores de ar","19","84796000"
"cest_2110600","106","21.106.00","Outras partes para máquinas e aparelhos de ar-condicionado que contenham um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluindo as máquinas e aparelhos em que a umidade não seja regulável separadamente","19","84159090"
"cest_2110700","107","21.107.00","Câmeras de televisão","19","8525891"
"cest_2110800","108","21.108.00","Balanças de uso doméstico","19","84231000"
"cest_2110900","109","21.109.00","Tubos e válvulas, eletrônicos, de cátodo quente, cátodo frio ou fotocátodo (por exemplo, tubos e válvulas, de vácuo, de vapor ou de gás, ampolas retificadoras de vapor de mercúrio, tubos catódicos, tubos e válvulas para câmeras de televisão)","19","8540"
"cest_2111000","110","21.110.00","Aparelhos elétricos para telefonia; outros aparelhos para transmissão ou recepção de voz, imagens ou outros dados, incluídos os aparelhos para comunicação em redes por fio ou redes sem fio, tal como uma rede local (LAN) ou uma rede de área estendida (WAN), incluídas suas partes, exceto os de uso automotivo, os classificados nos códigos NCM/SH 8517.62.51, 8517.62.52 e 8517.62.53 e no código CEST 21.127.00","19","8517"
"cest_2111100","111","21.111.00","Interfones, seus acessórios, tomadas e “plugs”","19","8517"
"cest_2111200","112","21.112.00","Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8525 a 8528; exceto as de uso automotivo","19","8529"
"cest_2111300","113","21.113.00","Aparelhos elétricos de sinalização acústica ou visual (por exemplo, campainhas, sirenes, quadros indicadores, aparelhos de alarme para proteção contra roubo ou incêndio); exceto os de uso automotivo e os classificados nas posições 8531.10 e 8531.80.00.","19","8531"
"cest_2111400","114","21.114.00","Aparelhos elétricos de alarme, para proteção contra roubo ou incêndio e aparelhos semelhantes, exceto os de uso automotivo","19","85311"
"cest_2111500","115","21.115.00","Outros aparelhos de sinalização acústica ou visual, exceto os de uso automotivo","19","85318000"
"cest_2111600","116","21.116.00","Circuitos impressos, exceto os de uso automotivo","19","8534"
"cest_2111700","117","21.117.00","Diodos emissores de luz (LED), exceto diodos “laser”","19","85414111,85414121"
"cest_2111800","118","21.118.00","Eletrificadores de cercas eletrônicos","19","85437092"
"cest_2111900","119","21.119.00","Aparelhos e instrumentos para medida ou controle da tensão, intensidade, resistência ou da potência, sem dispositivo registrador; exceto os de uso automotivo","19","90303"
"cest_2112000","120","21.120.00","Analisadores lógicos de circuitos digitais, de espectro de frequência, frequencímetros, fasímetros, e outros instrumentos e aparelhos de controle de grandezas elétricas e detecção","19","903089"
"cest_2112100","121","21.121.00","Interruptores horários e outros aparelhos que permitam acionar um mecanismo em tempo determinado, munidos de maquinismo de aparelhos de relojoaria ou de motor síncrono","19","9107"
"cest_2112200","122","21.122.00","Aparelhos de iluminação (incluídos os projetores) e suas partes, não especificados nem compreendidos em outras posições; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes, contendo uma fonte luminosa fixa permanente, e suas partes não especificadas nem compreendidas em outras posições, com exceção dos itens classificados nos CEST 21.123.00, 21.124.00 e 21.125.00","19","9405"
"cest_2112300","123","21.123.00","Lustres e outros aparelhos elétricos de iluminação, próprios para serem suspensos ou fixados no teto ou na parede, exceto os dos tipos utilizados na iluminação pública; e suas partes","19","94051,94059"
"cest_2112400","124","21.124.00","Abajures de cabeceiras, de escritório e lampadários de interior, elétricos e suas partes","19","94052,94059"
"cest_2112500","125","21.125.00","Outras luminárias e aparelhos de iluminação, elétricos, e suas partes","19","94054,94059"
"cest_2112600","126","21.126.00","Microprocessador","19","85423190"
"cest_2112700","127","21.127.00","Aparelho emissor com receptor incorporado, digital, com tecnologias de transmissão/recepção sem fio, tela sensível ao toque “smartwatch”","19","85176277"
"cest_2200100","1","22.001.00","Ração tipo “pet” para animais domésticos","20","2309"
"cest_2300100","1","23.001.00","Sorvetes de qualquer espécie","21","2105"
"cest_2300200","2","23.002.00","Preparados para fabricação de sorvete em máquina","21","1806,1901,2106,0404"
"cest_2400100","1","24.001.00","Tintas, vernizes","22","3208,3209,321000"
"cest_2400200","2","24.002.00","Xadrez e pós assemelhados, em embalagem de conteúdo inferior ou igual a 1 kg, exceto pigmentos à base de dióxido de titânio classificados no código NCM 3206.11.10","22","2821,32041700,3206"
"cest_2400201","2.1","24.002.01","Xadrez e pós assemelhados, em embalagem de conteúdo superior a 1 kg, exceto pigmentos à base de dióxido de titânio classificados no código NCM 3206.11.10","22","2821,32041700,3206"
"cest_2400300","3","24.003.00","Corantes para aplicação em bases, tintas e vernizes","22","3204,32050000,3206,3212"
"cest_2500100","1","25.001.00","Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, unicamente com motor de pistão, de ignição por compressão (diesel ou semidiesel), com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³","23","87021000"
"cest_2500200","2","25.002.00","Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, unicamente com motor elétrico para propulsão, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³","23","87024090"
"cest_2500300","3","25.003.00","Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada não superior a 1000 cm³","23","87032100"
"cest_2500400","4","25.004.00","Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular","23","87032210"
"cest_2500500","5","25.005.00","Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, exceto carro celular","23","87032290"
"cest_2500600","6","25.006.00","Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida","23","87032310"
"cest_2500700","7","25.007.00","Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida","23","87032390"
"cest_2500800","8","25.008.00","Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida","23","87032410"
"cest_2500900","9","25.009.00","Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida","23","87032490"
"cest_2501000","10","25.010.00","Automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto ambulância, carro celular e carro funerário","23","87033210"
"cest_2501100","11","25.011.00","Outros automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, exceto ambulância, carro celular e carro funerário","23","87033290"
"cest_2501200","12","25.012.00","Automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular e carro funerário","23","87033310"
"cest_2501300","13","25.013.00","Outros automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, exceto carro celular e carro funerário","23","87033390"
"cest_2501400","14","25.014.00","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, chassis com motor diesel ou semidiesel e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","23","87042110"
"cest_2501500","15","25.015.00","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","23","87042120"
"cest_2501600","16","25.016.00","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos, com motor diesel ou semidiesel, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","23","87042130"
"cest_2501700","17","25.017.00","Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas","23","87042190"
"cest_2501800","18","25.018.00","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, chassis e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","23","87043110"
"cest_2501900","19","25.019.00","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor explosão com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","23","87043120"
"cest_2502000","20","25.020.00","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos com motor explosão, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","23","87043130"
"cest_2502100","21","25.021.00","Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas","23","87043190"
"cest_2502200","22","25.022.00","Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão, de ignição por compressão (diesel ou semidiesel) e um motor elétrico, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³","23","87022000"
"cest_2502300","23","25.023.00","Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão alternativo, de ignição por centelha (faísca) e um motor elétrico, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³","23","87023000"
"cest_2502400","24","25.024.00","Outros veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³","23","87029000"
"cest_2502500","25","25.025.00","Automóveis equipados para propulsão, simultaneamente, com um motor de pistão alternativo de ignição por centelha (faísca*) e um motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, o carro celular e o carro funerário","23","87034000"
"cest_2502600","26","25.026.00","Automóveis equipados para propulsão, simultaneamente, com um motor de pistão por compressão (diesel ou semidiesel) e um motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário","23","87035000"
"cest_2502700","27","25.027.00","Automóveis equipados para propulsão, simultaneamente, com um motor de pistão alternativo de ignição por centelha (faísca*) e um motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário","23","87036000"
"cest_2502800","28","25.028.00","Automóveis equipados para propulsão, simultaneamente, com um motor de pistão por compressão (diesel ou semidiesel) e um motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário","23","87037000"
"cest_2502900","29","25.029.00","Outros veículos, equipados unicamente com motor elétrico para propulsão","23","87038000"
"cest_2503000","30","25.030.00","Outros veículos para transportes de mercadorias equipados para propulsão, simultaneamente, com motor de pistão de ignição por compressão (diesel ou semidiesel) e motor elétrico de peso em carga máxima (bruto) não superior a 5 toneladas, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","23","87044100"
"cest_2503100","31","25.031.00","Outros veículos para transportes de mercadorias equipados para propulsão, simultaneamente, com motor de pistão de ignição por centelha (faísca) e motor elétrico de peso em carga máxima (bruto) não superior a 5 toneladas, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","23","87045100"
"cest_2503200","32","25.032.00","Outros veículos para transporte de mercadorias, unicamente com motor elétrico para propulsão, exceto veículo de peso em carga máxima superior a 3,9 toneladas","23","87046000"
"cest_2600100","1","26.001.00","Motocicletas (incluídos os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral, exceto os classificados no CEST 26.001.01; carros laterais.","24","8711"
"cest_2600101","1.1","26.001.01","Bicicletas e outros ciclos (incluídos os triciclos) com propulsão de motor elétrico auxiliar assistido pela força humana.","24","8711"
"cest_2800100","1","28.001.00","Perfumes (extratos)","25","33030010"
"cest_2800200","2","28.002.00","Águas-de-colônia","25","33030020"
"cest_2800300","3","28.003.00","Produtos de maquiagem para os lábios","25","33041000"
"cest_2800400","4","28.004.00","Sombra, delineador, lápis para sobrancelhas e rímel","25","33042010"
"cest_2800500","5","28.005.00","Outros produtos de maquiagem para os olhos","25","33042090"
"cest_2800600","6","28.006.00","Preparações para manicuros e pedicuros","25","33043000"
"cest_2800700","7","28.007.00","Pós para maquiagem, incluindo os compactos","25","33049100"
"cest_2800800","8","28.008.00","Cremes de beleza, cremes nutritivos e loções tônicas","25","33049910"
"cest_2800900","9","28.009.00","Outros produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações antissolares e os bronzeadores","25","33049990"
"cest_2801000","10","28.010.00","Preparações antissolares e os bronzeadores","25","33049990"
"cest_2801100","11","28.011.00","Xampus para o cabelo","25","33051000"
"cest_2801200","12","28.012.00","Preparações para ondulação ou alisamento, permanentes, dos cabelos","25","33052000"
"cest_2801300","13","28.013.00","Outras preparações capilares","25","33059000"
"cest_2801400","14","28.014.00","Tintura para o cabelo","25","33059000"
"cest_2801500","15","28.015.00","Preparações para barbear (antes, durante ou após)","25","33071000"
"cest_2801600","16","28.016.00","Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 28.016.01","25","33072010"
"cest_2801601","16.1","28.016.01","Loções e óleos desodorantes hidratantes líquidos","25","33072010"
"cest_2801602","16.2","28.016.02","Antiperspirantes líquidos","25","33072010"
"cest_2801700","17","28.017.00","Outros desodorantes (desodorizantes) corporais, exceto os classificados no CEST 28.017.01","25","33072090"
"cest_2801701","17.1","28.017.01","Outras loções e óleos desodorantes hidratantes","25","33072090"
"cest_2801702","17.2","28.017.02","Outros antiperspirantes","25","33072090"
"cest_2801800","18","28.018.00","Outros produtos de perfumaria ou de toucador preparados","25","33079000"
"cest_2801900","19","28.019.00","Outras preparações cosméticas","25","33079000"
"cest_2802000","20","28.020.00","Sabões de toucador em barras, pedaços ou figuras moldados, exceto CEST 28.020.01","25","34011190"
"cest_2802001","20.1","28.020.01","Lenços umedecidos","25","34011190"
"cest_2802100","21","28.021.00","Outros sabões, produtos e preparações orgânicos tensoativos, inclusive papel, pastas (ouates), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabão ou de detergentes","25","34011900"
"cest_2802200","22","28.022.00","Sabões de toucador sob outras formas","25","34012010"
"cest_2802300","23","28.023.00","Produtos e preparações orgânicos tensoativos para lavagem da pele, em forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão","25","34013000"
"cest_2802400","24","28.024.00","Lenços de papel, incluindo os de desmaquiar","25","48182000"
"cest_2802401","24.1","28.024.01","Toalhas de mão","25","48182000"
"cest_2802500","25","28.025.00","Apontadores de lápis para maquiagem","25","82141000"
"cest_2802501","25.1","28.025.01","Espátulas, abre-cartas e raspadeiras","25","82141000"
"cest_2802502","25.2","28.025.02","Lâminas de espátulas, de abre-cartas, de raspadeiras e de apontadores de lápis","25","82141000"
"cest_2802600","26","28.026.00","Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluindo as limas para unhas)","25","82142000"
"cest_2802700","27","28.027.00","Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas","25","96032900"
"cest_2802701","27.1","28.027.01","Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual não motorizadas, pincéis e espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura; rodos de borracha ou de matérias flexíveis semelhantes, outros","25","96032900"
"cest_2802800","28","28.028.00","Pincéis para aplicação de produtos cosméticos","25","96033000"
"cest_2802801","28.1","28.028.01","Pincéis e escovas, para artistas e pincéis de escrever","25","96033000"
"cest_2802900","29","28.029.00","Vaporizadores de toucador, suas armações e cabeças de armações","25","96161000"
"cest_2803000","30","28.030.00","Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador","25","96162000"
"cest_2803100","31","28.031.00","Malas e maletas de toucador","25","42021"
"cest_2803200","32","28.032.00","Pentes, travessas para cabelo e artigos semelhantes; grampos (alfinetes) para cabelo; pinças (“pinceguiches”), onduladores, bobs (rolos) e artefatos semelhantes para penteados, e suas partes","25","9615"
"cest_2803300","33","28.033.00","Mamadeiras","25","39233090,39241000,39249000,40149090,7013"
"cest_2803400","34","28.034.00","Chupetas e bicos para mamadeiras e para chupetas","25","40149090"
"cest_2803500","35","28.035.00","Outras plantas e partes, para perfumaria, medicina e semelhantes","25","12119090"
"cest_2803600","36","28.036.00","Vestuário e seus acessórios, de plásticos, inclusive luvas","25","39262000"
"cest_2803700","37","28.037.00","Estatuetas e outros objetos de ornamentação, de plásticos","25","39264000"
"cest_2803800","38","28.038.00","Outras obras de plásticos","25","39269090"
"cest_2803900","39","28.039.00","Bolsas de folhas de plástico","25","42022210"
"cest_2804000","40","28.040.00","Bolsas de matérias têxteis","25","42022220"
"cest_2804100","41","28.041.00","Bolsas de outras matérias","25","42022900"
"cest_2804200","42","28.042.00","Artigos de bolsos/bolsas, de outras matérias","25","42023900"
"cest_2804300","43","28.043.00","Outros artefatos, de folhas de plásticos ou matérias têxteis","25","42029200"
"cest_2804400","44","28.044.00","Outros artefatos, de outras matérias","25","42029900"
"cest_2804500","45","28.045.00","Caixas e cartonagens, dobráveis, de papel/cartão, não ondulados","25","48192000"
"cest_2804600","46","28.046.00","Outros sacos, bolsas e cartuchos, de papel ou cartão","25","48194000"
"cest_2804700","47","28.047.00","Etiquetas de papel ou cartão, impressas","25","48211000"
"cest_2804800","48","28.048.00","Outros impressos publicitários, catálogos comerciais e semelhantes","25","49111090"
"cest_2804900","49","28.049.00","Outras meias de malha de outras matérias têxteis","25","61159900"
"cest_2805000","50","28.050.00","Outros acessórios confeccionados, de vestuário","25","62171000"
"cest_2805100","51","28.051.00","Roupas de toucador/cozinha, de tecidos atoalhados de algodão","25","63026000"
"cest_2805200","52","28.052.00","Outros artefatos têxteis confeccionados","25","63079090"
"cest_2805300","53","28.053.00","Chapéus e outros artefatos de outras matérias, exceto de malha","25","65069900"
"cest_2805400","54","28.054.00","Artigos para outras festas, carnaval ou outros divertimentos","25","95059000"
"cest_2805500","55","28.055.00","Produtos destinados à higiene bucal","25","33"
"cest_2805600","56","28.056.00","Outros produtos cosméticos e de higiene pessoal não relacionados em outros itens deste anexo","25","33,34"
"cest_2805700","57","28.057.00","Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo","25","14,39,40,44,48,63,64,65,67,70,82,90,96"
"cest_2805800","58","28.058.00","Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)","25","39,42,48,52,61,71,83,90,91"
"cest_2805900","59","28.059.00","Vestuário e seus acessórios; calçados, polainas e artefatos semelhantes, e suas partes","25","61,62,64"
"cest_2806000","60","28.060.00","Outros artigos de vestuário em geral, exceto os relacionados no item anterior","25","42,52,55,58,63,65"
"cest_2806100","61","28.061.00","Artigos de casa","25","39,40,52,56,62,63,66,69,70,73,76,82,83,84,91,94,96"
"cest_2806200","62","28.062.00","Produtos das indústrias alimentares e bebidas","25","13,15,16,17,18,19,20,21,22,23"
"cest_2806300","63","28.063.00","Produtos de limpeza e conservação doméstica","25","22,27,28,29,33,34,35,38,39,63,68,73,84,85,96"
"cest_2806400","64","28.064.00","Artigos infantis","25","39,49,95,96"
"cest_2899900","999","28.999.00","Outros produtos comercializados pelo sistema de marketing direto porta-a-porta a consumidor final não relacionados em outros itens deste anexo","25",""
